view_id,session_id,product_id,category,price
2060,3399,108,Electronics,499
2061,2262,152,Home,999
2062,1024,383,Electronics,499
2063,1580,227,Fashion,5999
2064,322,118,Beauty,3999
2065,3127,231,Fashion,3999
2066,2832,112,Electronics,3999
2067,4276,319,Beauty,999
2068,2428,366,Home,3999
2069,2981,344,Home,5999
2070,3758,357,Beauty,3999
2071,450,239,Home,3999
2072,1285,481,Home,5999
2073,3519,346,Beauty,5999
2074,1661,331,Fashion,999
2075,904,155,Electronics,3999
2076,1178,187,Fashion,1499
2077,330,353,Electronics,499
2078,637,151,Electronics,3999
2079,1890,346,Beauty,3999
2080,1868,351,Home,499
2081,2516,224,Home,3999
2082,413,300,Electronics,5999
2083,3834,487,Electronics,3999
2084,2416,460,Beauty,1499
2085,2587,231,Electronics,5999
2086,1565,276,Fashion,2499
2087,4611,151,Electronics,999
2088,481,133,Fashion,999
2089,2276,121,Beauty,499
2090,3841,240,Electronics,1499
2091,3312,418,Home,999
2092,2883,370,Beauty,499
2093,3744,267,Electronics,499
2094,2520,137,Electronics,499
2095,4614,460,Fashion,999
2096,4401,345,Electronics,2499
2097,655,334,Fashion,499
2098,1978,154,Fashion,3999
2099,181,472,Home,2499
2100,4126,219,Home,2499
2101,3020,165,Home,3999
2102,765,421,Beauty,999
2103,4136,427,Home,999
2104,2367,265,Fashion,1499
2105,3299,309,Electronics,999
2106,2780,174,Fashion,1499
2107,4988,233,Home,499
2108,2372,364,Electronics,999
2109,3391,273,Fashion,999
2110,1783,342,Electronics,3999
2111,4781,188,Fashion,499
2112,1065,349,Electronics,5999
2113,2457,130,Electronics,5999
2114,1347,376,Home,1499
2115,2228,137,Beauty,499
2116,1183,407,Home,5999
2117,4133,237,Electronics,2499
2118,2454,175,Electronics,3999
2119,539,438,Home,2499
2120,2424,352,Fashion,5999
2121,2304,178,Electronics,1499
2122,249,137,Fashion,999
2123,4789,417,Home,999
2124,1041,427,Beauty,999
2125,1392,262,Beauty,1499
2126,2173,457,Electronics,2499
2127,1336,227,Fashion,1499
2128,2260,257,Home,1499
2129,500,428,Electronics,2499
2130,811,418,Beauty,5999
2131,4985,468,Beauty,999
2132,3714,182,Fashion,3999
2133,3705,316,Electronics,1499
2134,1211,301,Fashion,1499
2135,3746,377,Fashion,2499
2136,1987,251,Electronics,5999
2137,1492,125,Home,3999
2138,4271,442,Beauty,1499
2139,3049,353,Electronics,499
2140,4920,485,Beauty,3999
2141,2935,350,Home,1499
2142,4365,266,Beauty,3999
2143,1818,452,Beauty,5999
2144,4320,239,Fashion,499
2145,1276,328,Fashion,499
2146,3023,172,Fashion,3999
2147,2878,398,Home,999
2148,4015,335,Fashion,3999
2149,4088,294,Beauty,2499
2150,1148,187,Beauty,999
2151,238,196,Beauty,5999
2152,2123,265,Electronics,499
2153,4596,395,Beauty,999
2154,1546,302,Fashion,499
2155,3984,286,Home,499
2156,4364,374,Home,499
2157,987,119,Beauty,2499
2158,1624,474,Beauty,2499
2159,3122,172,Electronics,1499
2160,3727,437,Beauty,5999
2161,3902,460,Beauty,2499
2162,723,409,Beauty,5999
2163,1096,181,Electronics,499
2164,3828,395,Home,5999
2165,4286,455,Beauty,3999
2166,996,126,Home,5999
2167,4662,240,Electronics,999
2168,993,146,Electronics,3999
2169,2784,211,Beauty,499
2170,156,334,Electronics,3999
2171,1896,250,Electronics,999
2172,1777,474,Home,1499
2173,4769,414,Fashion,1499
2174,2117,432,Home,5999
2175,2421,225,Beauty,5999
2176,55,106,Electronics,2499
2177,85,149,Beauty,3999
2178,2889,459,Home,2499
2179,4688,165,Electronics,2499
2180,2780,486,Beauty,3999
2181,2670,461,Beauty,3999
2182,3837,266,Home,999
2183,1009,351,Beauty,3999
2184,2365,362,Electronics,3999
2185,3687,295,Beauty,5999
2186,4348,282,Electronics,2499
2187,2200,363,Beauty,1499
2188,1360,387,Home,499
2189,910,374,Electronics,1499
2190,3440,217,Beauty,3999
2191,2914,495,Fashion,499
2192,4696,412,Electronics,3999
2193,1007,493,Electronics,5999
2194,3053,446,Electronics,999
2195,1144,376,Fashion,3999
2196,4399,476,Home,499
2197,3221,231,Beauty,5999
2198,1225,246,Fashion,999
2199,3879,128,Beauty,5999
2200,4496,426,Fashion,499
2201,68,419,Fashion,999
2202,4250,324,Beauty,2499
2203,1015,238,Beauty,499
2204,182,388,Beauty,2499
2205,4621,380,Home,5999
2206,4116,125,Electronics,2499
2207,4947,391,Fashion,3999
2208,2946,366,Electronics,1499
2209,2058,385,Beauty,999
2210,2748,412,Beauty,499
2211,1881,196,Fashion,5999
2212,3603,237,Fashion,2499
2213,655,380,Fashion,5999
2214,3687,195,Fashion,3999
2215,2289,156,Fashion,499
2216,2200,222,Beauty,5999
2217,2832,330,Fashion,3999
2218,3409,389,Home,499
2219,2236,185,Electronics,3999
2220,2512,409,Electronics,3999
2221,722,150,Home,1499
2222,3249,327,Fashion,2499
2223,1201,105,Beauty,999
2224,4977,409,Beauty,999
2225,2463,372,Home,499
2226,4674,443,Home,499
2227,310,492,Home,5999
2228,1026,101,Electronics,5999
2229,4413,375,Home,1499
2230,1533,190,Beauty,499
2231,3644,361,Fashion,999
2232,368,341,Beauty,2499
2233,4651,474,Home,1499
2234,2653,345,Beauty,499
2235,1250,178,Electronics,1499
2236,2984,410,Beauty,1499
2237,4576,403,Electronics,1499
2238,3029,157,Fashion,499
2239,3135,324,Home,3999
2240,4096,301,Fashion,499
2241,940,105,Home,499
2242,4110,129,Fashion,5999
2243,4238,250,Fashion,499
2244,4024,135,Fashion,499
2245,3692,209,Electronics,499
2246,590,220,Electronics,1499
2247,1783,340,Beauty,1499
2248,4569,358,Beauty,499
2249,1208,189,Beauty,5999
2250,4413,129,Home,2499
2251,4541,336,Electronics,5999
2252,2344,470,Fashion,2499
2253,847,269,Beauty,3999
2254,2425,248,Electronics,2499
2255,4681,473,Electronics,999
2256,799,187,Home,999
2257,471,103,Fashion,2499
2258,3910,351,Electronics,499
2259,4828,150,Electronics,2499
2260,2095,123,Beauty,999
2261,2995,145,Home,2499
2262,3130,215,Home,1499
2263,1314,126,Fashion,3999
2264,2879,194,Home,1499
2265,3516,466,Fashion,5999
2266,1048,198,Fashion,1499
2267,1088,215,Beauty,3999
2268,3682,375,Beauty,499
2269,283,435,Electronics,3999
2270,3649,194,Beauty,499
2271,1399,298,Electronics,999
2272,2734,245,Electronics,2499
2273,4068,491,Electronics,999
2274,2358,254,Electronics,999
2275,2936,369,Fashion,999
2276,3819,420,Electronics,2499
2277,3239,375,Electronics,499
2278,1773,425,Electronics,3999
2279,4078,355,Fashion,499
2280,4103,144,Home,499
2281,788,100,Home,1499
2282,3225,246,Electronics,2499
2283,43,394,Home,499
2284,4297,474,Beauty,499
2285,2943,254,Beauty,999
2286,4644,155,Beauty,5999
2287,4322,499,Beauty,1499
2288,3906,325,Fashion,3999
2289,4729,106,Electronics,5999
2290,3411,119,Fashion,1499
2291,1359,258,Fashion,999
2292,1205,439,Electronics,999
2293,3605,178,Fashion,999
2294,2994,465,Electronics,2499
2295,2242,100,Fashion,5999
2296,538,435,Home,999
2297,4012,328,Home,499
2298,3869,312,Beauty,2499
2299,4577,382,Home,999
2300,4526,347,Beauty,2499
2301,3584,218,Beauty,499
2302,1351,478,Beauty,999
2303,945,326,Fashion,5999
2304,3857,123,Electronics,999
2305,1824,289,Home,499
2306,2626,407,Electronics,999
2307,3899,406,Home,499
2308,3488,156,Home,999
2309,4207,410,Fashion,999
2310,4308,408,Home,1499
2311,851,188,Electronics,2499
2312,2926,374,Electronics,3999
2313,996,208,Home,1499
2314,4762,240,Electronics,1499
2315,350,384,Beauty,2499
2316,1538,489,Electronics,1499
2317,2978,475,Beauty,499
2318,2729,343,Beauty,1499
2319,4347,484,Electronics,3999
2320,2367,173,Beauty,499
2321,2237,454,Electronics,5999
2322,3876,361,Electronics,2499
2323,3095,275,Home,2499
2324,3602,329,Electronics,2499
2325,4175,175,Electronics,499
2326,4642,422,Home,2499
2327,924,282,Fashion,2499
2328,619,373,Electronics,3999
2329,4401,376,Fashion,999
2330,3263,326,Fashion,5999
2331,3304,264,Home,999
2332,2602,374,Fashion,999
2333,1048,316,Fashion,2499
2334,1699,411,Beauty,499
2335,2231,289,Fashion,2499
2336,1869,117,Home,999
2337,2655,331,Electronics,3999
2338,83,283,Beauty,2499
2339,93,205,Home,2499
2340,3157,342,Home,2499
2341,3049,152,Beauty,499
2342,1468,325,Beauty,3999
2343,2025,301,Home,3999
2344,4870,185,Electronics,3999
2345,3818,149,Fashion,3999
2346,2699,482,Electronics,999
2347,792,359,Fashion,2499
2348,476,418,Electronics,5999
2349,504,294,Beauty,3999
2350,231,468,Beauty,1499
2351,1587,347,Beauty,1499
2352,1775,155,Home,5999
2353,3091,276,Home,999
2354,2257,249,Fashion,1499
2355,3971,495,Beauty,1499
2356,4227,112,Home,1499
2357,4839,460,Home,999
2358,384,388,Beauty,2499
2359,3164,163,Electronics,999
2360,2410,438,Beauty,499
2361,761,204,Fashion,499
2362,3953,338,Beauty,1499
2363,943,133,Electronics,1499
2364,2696,423,Electronics,2499
2365,1297,138,Beauty,5999
2366,2403,324,Home,1499
2367,2148,228,Electronics,499
2368,1640,232,Fashion,1499
2369,4397,139,Home,2499
2370,609,418,Fashion,499
2371,882,484,Fashion,1499
2372,2251,320,Fashion,2499
2373,3093,193,Fashion,2499
2374,2160,198,Electronics,499
2375,2429,159,Home,499
2376,4851,228,Beauty,5999
2377,3002,231,Electronics,499
2378,4892,492,Home,2499
2379,1995,400,Beauty,499
2380,1324,168,Beauty,499
2381,4318,113,Electronics,2499
2382,1012,250,Home,5999
2383,4039,273,Fashion,2499
2384,689,444,Fashion,499
2385,4069,391,Beauty,499
2386,4214,295,Electronics,499
2387,4270,131,Electronics,5999
2388,1243,172,Fashion,2499
2389,3448,293,Electronics,3999
2390,2045,149,Electronics,999
2391,441,156,Home,1499
2392,1225,216,Home,999
2393,2463,291,Beauty,5999
2394,4179,316,Home,2499
2395,2753,210,Electronics,3999
2396,1753,188,Fashion,5999
2397,4443,459,Fashion,2499
2398,4630,409,Fashion,499
2399,3003,408,Beauty,5999
2400,4547,256,Fashion,1499
2401,3217,168,Home,999
2402,3360,369,Home,2499
2403,3943,324,Electronics,3999
2404,3297,104,Beauty,499
2405,4310,342,Fashion,3999
2406,4015,217,Electronics,1499
2407,900,271,Fashion,3999
2408,1190,242,Fashion,3999
2409,653,422,Electronics,499
2410,983,356,Home,3999
2411,576,464,Electronics,499
2412,333,417,Beauty,1499
2413,4308,177,Electronics,2499
2414,289,156,Fashion,499
2415,2214,119,Home,5999
2416,2174,113,Electronics,5999
2417,3834,305,Home,2499
2418,1056,336,Home,999
2419,4370,280,Home,3999
2420,1325,390,Home,2499
2421,3596,288,Fashion,3999
2422,3828,246,Fashion,499
2423,2663,439,Fashion,3999
2424,2324,141,Fashion,1499
2425,1883,453,Fashion,5999
2426,3064,100,Beauty,2499
2427,1154,423,Beauty,3999
2428,3371,203,Electronics,2499
2429,97,354,Home,2499
2430,277,308,Beauty,1499
2431,2848,317,Fashion,499
2432,332,177,Home,3999
2433,2253,150,Fashion,999
2434,4199,387,Fashion,2499
2435,3052,199,Electronics,499
2436,3697,311,Home,999
2437,2408,336,Fashion,2499
2438,3203,394,Fashion,999
2439,2087,497,Electronics,3999
2440,307,256,Home,3999
2441,884,397,Beauty,5999
2442,4290,113,Home,2499
2443,3590,215,Fashion,2499
2444,3642,238,Beauty,5999
2445,4345,174,Electronics,3999
2446,2163,402,Electronics,499
2447,3148,459,Fashion,999
2448,2784,123,Home,2499
2449,3142,276,Fashion,2499
2450,4604,154,Home,1499
2451,155,312,Electronics,999
2452,3631,425,Fashion,5999
2453,461,433,Fashion,3999
2454,1397,428,Beauty,5999
2455,791,262,Fashion,2499
2456,3710,399,Home,2499
2457,1868,263,Beauty,3999
2458,1689,188,Home,999
2459,577,114,Beauty,499
2460,3765,400,Electronics,3999
2461,2544,221,Home,499
2462,362,417,Home,2499
2463,457,447,Fashion,499
2464,3250,277,Electronics,499
2465,4225,368,Beauty,3999
2466,3562,204,Beauty,5999
2467,3111,258,Electronics,2499
2468,3530,104,Fashion,999
2469,4908,438,Home,1499
2470,4969,491,Home,499
2471,350,240,Fashion,2499
2472,2693,268,Beauty,1499
2473,4548,116,Fashion,999
2474,4084,131,Home,1499
2475,109,104,Electronics,999
2476,1232,481,Beauty,5999
2477,577,236,Fashion,1499
2478,241,206,Home,999
2479,2639,261,Beauty,5999
2480,2042,356,Fashion,499
2481,371,267,Electronics,1499
2482,2153,481,Beauty,999
2483,98,387,Electronics,2499
2484,4192,481,Home,3999
2485,1949,454,Beauty,5999
2486,1496,344,Electronics,1499
2487,2094,212,Fashion,5999
2488,2938,277,Electronics,1499
2489,2079,289,Home,1499
2490,2456,110,Fashion,1499
2491,3447,122,Electronics,3999
2492,1406,218,Beauty,1499
2493,4812,381,Electronics,5999
2494,2692,418,Beauty,499
2495,2746,168,Beauty,499
2496,973,445,Electronics,2499
2497,2749,233,Home,3999
2498,1513,352,Beauty,5999
2499,2924,150,Home,2499
2500,809,142,Beauty,499
2501,4695,240,Beauty,1499
2502,4231,124,Electronics,1499
2503,328,485,Beauty,999
2504,4295,369,Fashion,3999
2505,683,460,Electronics,999
2506,3332,203,Fashion,3999
2507,124,394,Fashion,3999
2508,754,252,Beauty,1499
2509,1607,403,Home,1499
2510,3579,470,Electronics,2499
2511,4667,404,Home,499
2512,1469,260,Electronics,499
2513,2846,382,Fashion,1499
2514,2939,144,Beauty,499
2515,1927,386,Beauty,3999
2516,2428,418,Beauty,499
2517,165,467,Home,5999
2518,1510,265,Beauty,2499
2519,4711,306,Beauty,499
2520,4093,207,Home,499
2521,2811,164,Home,2499
2522,1201,366,Beauty,2499
2523,3282,498,Beauty,1499
2524,619,452,Fashion,2499
2525,2713,284,Beauty,5999
2526,4955,467,Home,1499
2527,3724,323,Electronics,3999
2528,1687,252,Beauty,999
2529,1607,388,Electronics,499
2530,4733,384,Beauty,2499
2531,3933,285,Beauty,499
2532,3893,325,Fashion,3999
2533,3804,299,Beauty,999
2534,4311,110,Home,2499
2535,1354,496,Beauty,1499
2536,4240,424,Electronics,1499
2537,619,376,Beauty,2499
2538,354,102,Home,2499
2539,281,449,Beauty,3999
2540,3378,377,Electronics,999
2541,4933,161,Beauty,2499
2542,3551,104,Fashion,1499
2543,1960,108,Beauty,999
2544,390,157,Electronics,2499
2545,3868,379,Electronics,999
2546,4361,337,Electronics,3999
2547,2054,416,Fashion,5999
2548,168,226,Beauty,2499
2549,4946,403,Electronics,2499
2550,2167,336,Fashion,999
2551,4270,318,Fashion,2499
2552,3007,277,Electronics,999
2553,187,417,Home,5999
2554,4047,248,Beauty,999
2555,2941,137,Electronics,2499
2556,1298,217,Beauty,1499
2557,2646,414,Fashion,3999
2558,1217,196,Beauty,999
2559,4628,116,Home,1499
2560,3000,424,Beauty,999
2561,1206,378,Electronics,1499
2562,228,458,Electronics,2499
2563,2614,253,Electronics,3999
2564,4710,193,Beauty,1499
2565,2137,274,Electronics,499
2566,3732,401,Beauty,999
2567,250,128,Beauty,1499
2568,2273,133,Electronics,3999
2569,2951,109,Home,3999
2570,3019,375,Electronics,3999
2571,4769,389,Fashion,5999
2572,2216,200,Fashion,1499
2573,2158,240,Home,1499
2574,1797,186,Fashion,2499
2575,3245,493,Home,499
2576,297,400,Beauty,5999
2577,1928,227,Fashion,1499
2578,2257,305,Home,5999
2579,1458,188,Electronics,2499
2580,3547,181,Fashion,999
2581,3128,311,Fashion,499
2582,2309,218,Home,5999
2583,3665,447,Beauty,3999
2584,1590,235,Home,499
2585,96,360,Home,999
2586,3933,375,Fashion,1499
2587,1360,476,Home,1499
2588,1740,307,Electronics,5999
2589,3795,413,Home,2499
2590,1353,342,Electronics,1499
2591,4925,444,Electronics,1499
2592,1543,199,Home,499
2593,2668,214,Beauty,999
2594,831,429,Electronics,3999
2595,1606,115,Electronics,3999
2596,4646,103,Electronics,2499
2597,2748,365,Beauty,999
2598,3811,147,Home,499
2599,4659,322,Beauty,3999
2600,222,303,Home,2499
2601,3952,119,Electronics,1499
2602,531,387,Fashion,1499
2603,4127,293,Electronics,5999
2604,1382,415,Home,499
2605,4118,110,Beauty,3999
2606,754,119,Electronics,5999
2607,4310,378,Electronics,5999
2608,4808,482,Home,5999
2609,1189,432,Home,1499
2610,409,134,Fashion,2499
2611,2486,365,Electronics,2499
2612,797,331,Electronics,3999
2613,861,137,Electronics,5999
2614,4172,182,Fashion,499
2615,366,131,Fashion,2499
2616,1515,153,Electronics,999
2617,4937,324,Home,2499
2618,2935,412,Beauty,499
2619,1584,206,Electronics,5999
2620,499,124,Electronics,2499
2621,3242,497,Electronics,5999
2622,1370,144,Home,1499
2623,1252,217,Fashion,499
2624,699,393,Beauty,1499
2625,2728,224,Beauty,1499
2626,2251,135,Fashion,3999
2627,2494,443,Electronics,5999
2628,132,479,Electronics,5999
2629,91,266,Beauty,5999
2630,3895,368,Beauty,5999
2631,3198,293,Electronics,499
2632,472,223,Home,1499
2633,1266,370,Electronics,3999
2634,4598,157,Home,3999
2635,2809,467,Electronics,1499
2636,4483,158,Beauty,1499
2637,1112,407,Electronics,999
2638,598,316,Electronics,499
2639,908,168,Fashion,3999
2640,2915,343,Electronics,499
2641,3217,202,Electronics,5999
2642,1355,104,Electronics,3999
2643,3947,398,Beauty,2499
2644,3236,363,Electronics,2499
2645,2705,340,Home,3999
2646,2390,433,Home,999
2647,4076,448,Electronics,2499
2648,3651,321,Beauty,5999
2649,464,418,Home,5999
2650,3939,328,Electronics,499
2651,1073,131,Electronics,1499
2652,474,452,Home,499
2653,4984,473,Beauty,5999
2654,939,123,Beauty,499
2655,1311,405,Home,5999
2656,2341,473,Electronics,499
2657,3521,286,Beauty,5999
2658,4057,227,Fashion,3999
2659,1087,211,Electronics,3999
2660,4664,393,Beauty,499
2661,3530,248,Electronics,1499
2662,4970,250,Fashion,999
2663,260,273,Home,5999
2664,1657,296,Fashion,999
2665,2956,354,Electronics,2499
2666,4280,267,Home,2499
2667,3120,181,Fashion,1499
2668,592,169,Beauty,499
2669,1433,424,Fashion,5999
2670,2488,112,Electronics,3999
2671,229,218,Beauty,2499
2672,2780,311,Fashion,499
2673,1369,201,Electronics,999
2674,1625,376,Home,1499
2675,3980,295,Fashion,3999
2676,740,176,Home,3999
2677,3175,437,Beauty,2499
2678,2648,432,Home,499
2679,2071,304,Electronics,3999
2680,4572,328,Beauty,999
2681,4994,288,Fashion,999
2682,2035,198,Home,1499
2683,4381,317,Beauty,1499
2684,1186,293,Beauty,999
2685,590,142,Fashion,999
2686,4218,477,Fashion,499
2687,1136,223,Fashion,3999
2688,3421,119,Fashion,499
2689,2559,410,Home,1499
2690,2,429,Beauty,1499
2691,892,427,Fashion,1499
2692,4895,267,Beauty,3999
2693,4725,145,Beauty,2499
2694,4557,322,Electronics,1499
2695,3000,178,Electronics,1499
2696,3554,269,Fashion,499
2697,3658,345,Fashion,499
2698,972,370,Electronics,2499
2699,4150,198,Beauty,5999
2700,3743,421,Fashion,2499
2701,4205,240,Home,2499
2702,280,208,Fashion,2499
2703,1699,412,Fashion,499
2704,2888,236,Home,1499
2705,2885,220,Fashion,499
2706,3286,198,Beauty,999
2707,3580,165,Home,999
2708,2252,243,Home,5999
2709,4641,209,Electronics,1499
2710,2357,229,Beauty,2499
2711,4624,499,Electronics,1499
2712,1932,427,Beauty,999
2713,3415,356,Fashion,5999
2714,1009,309,Electronics,1499
2715,4713,345,Fashion,2499
2716,2079,460,Fashion,5999
2717,4196,253,Electronics,5999
2718,2715,232,Electronics,499
2719,1339,120,Fashion,2499
2720,4591,134,Fashion,499
2721,3690,459,Beauty,999
2722,742,409,Fashion,3999
2723,734,323,Home,1499
2724,1807,223,Fashion,3999
2725,2379,339,Fashion,2499
2726,3266,463,Fashion,499
2727,1754,399,Electronics,2499
2728,1025,440,Electronics,2499
2729,1483,103,Home,999
2730,2566,222,Fashion,2499
2731,3555,141,Beauty,1499
2732,1780,268,Beauty,999
2733,3717,379,Fashion,3999
2734,4819,324,Fashion,2499
2735,2117,488,Fashion,3999
2736,4567,284,Fashion,1499
2737,2540,422,Fashion,1499
2738,2966,110,Electronics,1499
2739,2761,272,Home,3999
2740,2455,195,Electronics,3999
2741,3755,377,Beauty,499
2742,1946,238,Electronics,999
2743,3369,265,Electronics,5999
2744,2630,286,Home,2499
2745,529,185,Beauty,999
2746,4233,487,Beauty,1499
2747,1472,330,Fashion,2499
2748,2036,237,Home,499
2749,4035,118,Electronics,999
2750,1368,437,Electronics,1499
2751,1720,255,Electronics,2499
2752,1042,194,Beauty,2499
2753,3488,116,Beauty,1499
2754,560,379,Electronics,3999
2755,1565,484,Beauty,999
2756,3225,360,Fashion,2499
2757,1801,259,Electronics,3999
2758,3271,408,Electronics,499
2759,1812,180,Fashion,2499
2760,3082,284,Beauty,2499
2761,4263,312,Electronics,499
2762,147,441,Fashion,499
2763,3829,458,Home,5999
2764,4541,266,Fashion,5999
2765,2118,305,Electronics,2499
2766,2664,435,Fashion,1499
2767,319,360,Beauty,499
2768,3970,373,Electronics,3999
2769,4132,487,Electronics,499
2770,255,335,Beauty,2499
2771,1337,342,Beauty,2499
2772,335,319,Beauty,999
2773,3092,464,Home,3999
2774,4394,446,Electronics,999
2775,1045,169,Electronics,499
2776,4574,494,Electronics,999
2777,1792,312,Fashion,2499
2778,2520,436,Electronics,1499
2779,962,386,Electronics,499
2780,3750,325,Beauty,2499
2781,4566,368,Beauty,499
2782,2815,378,Beauty,999
2783,590,348,Electronics,999
2784,1989,420,Beauty,5999
2785,2840,295,Home,499
2786,3866,129,Beauty,5999
2787,2434,402,Home,499
2788,2990,499,Fashion,999
2789,3949,230,Home,499
2790,4542,111,Home,5999
2791,1961,494,Fashion,999
2792,4195,115,Home,5999
2793,655,216,Electronics,499
2794,1079,248,Electronics,1499
2795,3075,208,Beauty,499
2796,1356,335,Beauty,499
2797,1459,413,Beauty,2499
2798,3283,104,Beauty,1499
2799,4913,279,Electronics,999
2800,4757,496,Beauty,999
2801,4696,436,Home,3999
2802,920,495,Fashion,1499
2803,1747,100,Home,1499
2804,1759,107,Fashion,499
2805,1832,243,Electronics,2499
2806,1172,242,Fashion,999
2807,3279,374,Beauty,999
2808,360,252,Electronics,2499
2809,3811,386,Beauty,5999
2810,1441,229,Home,2499
2811,2920,220,Home,5999
2812,1720,158,Beauty,5999
2813,3254,316,Fashion,1499
2814,556,130,Home,5999
2815,1234,343,Fashion,2499
2816,3921,239,Home,2499
2817,4040,312,Beauty,499
2818,2298,128,Beauty,1499
2819,1536,263,Home,5999
2820,4059,203,Home,3999
2821,3303,162,Fashion,3999
2822,910,114,Fashion,999
2823,1962,385,Fashion,2499
2824,12,278,Beauty,499
2825,980,110,Home,2499
2826,273,112,Electronics,999
2827,4584,314,Fashion,2499
2828,1998,410,Electronics,3999
2829,4634,325,Beauty,1499
2830,1689,162,Fashion,2499
2831,1596,354,Fashion,5999
2832,3243,229,Electronics,3999
2833,4684,362,Electronics,3999
2834,1716,270,Home,999
2835,4339,289,Electronics,1499
2836,1202,383,Beauty,999
2837,2846,124,Fashion,499
2838,257,259,Electronics,5999
2839,310,316,Beauty,1499
2840,2564,275,Electronics,499
2841,3418,435,Electronics,1499
2842,1089,320,Electronics,3999
2843,4732,379,Home,499
2844,4893,180,Fashion,1499
2845,1177,224,Fashion,1499
2846,3098,269,Fashion,499
2847,3231,169,Home,1499
2848,1725,177,Electronics,999
2849,2629,189,Fashion,999
2850,4175,479,Fashion,499
2851,3300,447,Electronics,3999
2852,1351,210,Fashion,2499
2853,620,263,Electronics,499
2854,2549,227,Home,5999
2855,1379,254,Fashion,499
2856,4059,293,Fashion,499
2857,978,272,Electronics,5999
2858,1538,399,Beauty,5999
2859,3773,412,Home,5999
2860,3579,120,Fashion,499
2861,2534,410,Electronics,999
2862,478,208,Home,499
2863,3655,498,Electronics,3999
2864,1895,459,Beauty,2499
2865,2381,486,Fashion,2499
2866,1633,228,Beauty,3999
2867,2041,379,Fashion,499
2868,1566,126,Beauty,2499
2869,4126,492,Fashion,999
2870,4823,443,Electronics,2499
2871,4269,191,Home,5999
2872,2840,394,Fashion,3999
2873,468,154,Fashion,2499
2874,3548,295,Electronics,3999
2875,1976,480,Beauty,499
2876,3389,320,Fashion,2499
2877,4221,400,Beauty,3999
2878,2744,255,Electronics,999
2879,2575,200,Fashion,999
2880,1420,335,Home,1499
2881,1878,384,Fashion,2499
2882,1027,168,Electronics,499
2883,4632,366,Beauty,5999
2884,601,485,Fashion,1499
2885,3593,237,Electronics,2499
2886,988,347,Electronics,999
2887,606,202,Electronics,499
2888,2748,207,Beauty,999
2889,139,299,Beauty,2499
2890,2058,474,Home,5999
2891,3587,314,Home,499
2892,4226,254,Fashion,499
2893,4497,186,Electronics,1499
2894,1245,467,Home,499
2895,642,308,Beauty,2499
2896,437,277,Electronics,5999
2897,1424,173,Fashion,5999
2898,1137,357,Electronics,3999
2899,3722,372,Home,3999
2900,3290,450,Home,499
2901,58,435,Electronics,3999
2902,1137,123,Beauty,5999
2903,700,412,Electronics,2499
2904,1146,170,Electronics,1499
2905,2456,182,Electronics,999
2906,1109,499,Electronics,999
2907,4496,452,Electronics,2499
2908,108,391,Beauty,1499
2909,1985,400,Fashion,2499
2910,4248,109,Fashion,499
2911,906,418,Home,1499
2912,4946,142,Beauty,5999
2913,1993,150,Electronics,3999
2914,4123,306,Beauty,499
2915,4215,206,Fashion,3999
2916,4819,358,Electronics,499
2917,2148,293,Beauty,499
2918,4099,334,Home,499
2919,806,262,Fashion,499
2920,1993,168,Electronics,1499
2921,3601,434,Electronics,1499
2922,4400,391,Electronics,499
2923,4273,404,Electronics,2499
2924,4011,356,Electronics,499
2925,84,428,Electronics,499
2926,4359,284,Beauty,2499
2927,3321,354,Home,2499
2928,2506,215,Beauty,499
2929,2457,113,Beauty,999
2930,3063,477,Electronics,999
2931,3853,314,Electronics,2499
2932,4898,192,Beauty,499
2933,4991,333,Fashion,5999
2934,4969,279,Electronics,3999
2935,388,153,Electronics,3999
2936,2004,404,Fashion,499
2937,1032,129,Beauty,499
2938,1541,486,Fashion,499
2939,450,111,Electronics,3999
2940,3548,210,Home,3999
2941,4438,471,Fashion,2499
2942,1097,211,Fashion,1499
2943,860,268,Electronics,2499
2944,302,203,Fashion,2499
2945,2020,110,Electronics,999
2946,881,446,Home,5999
2947,2282,428,Home,2499
2948,4162,371,Beauty,2499
2949,230,113,Electronics,2499
2950,922,274,Home,2499
2951,1833,257,Electronics,1499
2952,51,209,Fashion,999
2953,3679,251,Fashion,3999
2954,4483,333,Electronics,5999
2955,3782,240,Electronics,499
2956,753,218,Fashion,3999
2957,1479,481,Electronics,999
2958,2089,108,Fashion,2499
2959,2994,276,Beauty,3999
2960,3796,148,Beauty,2499
2961,3341,397,Beauty,5999
2962,2344,469,Electronics,1499
2963,1239,432,Fashion,1499
2964,4521,248,Home,5999
2965,2237,256,Home,5999
2966,4257,191,Fashion,999
2967,2429,251,Fashion,5999
2968,4340,475,Fashion,3999
2969,183,269,Fashion,1499
2970,544,183,Fashion,5999
2971,2827,458,Home,999
2972,93,426,Beauty,999
2973,2416,147,Fashion,999
2974,4255,434,Electronics,3999
2975,2446,316,Beauty,5999
2976,4534,176,Home,3999
2977,4402,142,Fashion,999
2978,3033,363,Electronics,499
2979,1974,162,Home,5999
2980,3290,344,Beauty,5999
2981,2377,219,Beauty,3999
2982,4439,418,Electronics,3999
2983,3235,361,Fashion,499
2984,1134,429,Electronics,3999
2985,3639,349,Electronics,3999
2986,2398,151,Home,5999
2987,2774,376,Electronics,1499
2988,4461,241,Electronics,499
